episode,scores,steps
809,-10,172582
810,-10,172781
811,100,172869
812,-10,172957
813,-10,173423
814,-10,173923
815,-10,174423
816,100,174639
817,-10,174846
818,-10,174912
819,100,174943
820,100,175014
821,100,175107
822,-10,175459
823,-10,175923
824,-10,176423
825,-10,176923
826,-10,177423
827,100,177486
828,-10,177986
829,-10,178486
830,100,178939
831,-10,179004
832,-10,179504
833,-10,179942
834,-10,180124
835,100,180553
836,-10,180927
837,-10,181122
838,100,181488
839,100,181560
840,-10,182012
841,100,182337
842,-10,182837
843,-10,182884
844,100,182885
845,-10,182951
846,-10,183451
847,-10,183515
848,-10,183796
849,-10,184296
850,100,184322
851,100,184591
852,-10,185091
853,-10,185591
854,-10,186091
855,-10,186591
856,100,186698
857,-10,187025
858,-10,187065
859,-10,187216
860,-10,187278
861,-10,187750
862,-10,188156
863,-10,188650
864,100,188737
865,-10,188817
866,100,188989
867,-10,189232
868,-10,189395
869,-10,189895
870,-10,189962
871,100,190420
872,-10,190721
873,-10,191221
874,-10,191721
875,-10,192126
876,-10,192626
877,-10,192989
878,-10,193064
879,-10,193564
880,-10,194064
881,-10,194324
882,-10,194824
883,-10,195082
884,-10,195343
885,-10,195843
886,-10,196343
887,-10,196843
888,-10,196985
889,100,197014
890,100,197116
891,100,197136
892,-10,197636
893,-10,197693
894,100,197908
895,-10,197956
896,100,197979
897,-10,198383
898,-10,198883
899,-10,199383
900,-10,199556
901,-10,200056
902,-10,200556
903,-10,201056
904,-10,201556
905,-10,202052
906,100,202199
907,-10,202382
908,-10,202882
909,100,203199
910,-10,203699
911,-10,204074
912,-10,204574
913,-10,204919
914,-10,205370
915,-10,205826
916,-10,206326
917,-10,206678
918,-10,207178
919,-10,207351
920,-10,207598
921,100,208094
922,100,208550
923,100,208581
924,-10,209081
925,-10,209367
926,-10,209867
927,100,209930
928,-10,210061
929,-10,210490
930,-10,210834
931,-10,211303
932,100,211304
933,-10,211804
934,-10,212153
935,-10,212653
936,-10,212722
937,100,212779
938,-10,213279
939,-10,213779
940,-10,214279
941,-10,214779
942,100,214972
943,100,215023
944,-10,215523
945,100,215882
946,-10,216382
947,-10,216882
948,-10,217276
949,-10,217552
950,-10,218052
951,100,218098
952,100,218135
953,-10,218207
954,-10,218254
955,-10,218754
956,-10,219042
957,100,219065
958,-10,219342
959,-10,219702
960,-10,220196
961,100,220468
962,100,220623
963,-10,221058
964,100,221171
965,100,221643
966,-10,222143
967,-10,222643
968,-10,222973
969,-10,223436
970,-10,223936
971,-10,224211
972,-10,224711
973,-10,225139
974,-10,225639
975,-10,225778
976,100,225879
977,-10,226220
978,100,226290
979,-10,226416
980,-10,226916
981,100,227050
982,-10,227550
983,-10,227749
984,-10,228249
985,-10,228749
986,-10,229191
987,-10,229691
988,100,229692
989,-10,230192
990,-10,230267
991,100,230341
992,100,230479
993,-10,230979
994,-10,231301
995,-10,231801
996,-10,232301
997,-10,232548
998,-10,233048
999,-10,233418
1000,-10,233805
1001,-10,234305
1002,-10,234381
1003,-10,234881
1004,-10,235211
1005,-10,235260
1006,100,235321
1007,-10,235821
1008,-10,236182
1009,-10,236682
1010,-10,236934
1011,100,236970
1012,-10,237470
1013,-10,237638
1014,-10,238138
1015,-10,238638
1016,100,238725
