episode,scores,steps
939,100,29727
940,100,29740
941,100,29758
942,100,29787
943,100,29816
944,100,29842
945,100,29868
946,100,29894
947,100,29905
948,100,29954
949,100,29981
950,100,29999
951,100,30012
952,100,30026
953,100,30040
954,100,30049
955,100,30068
956,100,30089
957,100,30107
958,100,30122
959,100,30155
960,100,30160
961,100,30171
962,100,30187
963,100,30202
964,100,30217
965,100,30234
966,100,30244
967,100,30248
968,100,30275
969,100,30302
970,100,30324
971,100,30340
972,100,30364
973,100,30402
974,100,30411
975,100,30427
976,100,30485
977,100,30522
978,100,30544
979,100,30569
980,100,30587
981,100,30614
982,100,30631
983,100,30646
984,100,30664
985,100,30675
986,100,30708
987,100,30727
988,100,30756
989,100,30770
990,100,30787
991,100,30805
992,100,30830
993,100,30848
994,100,30864
995,100,30876
996,100,30894
997,100,30907
998,100,30918
999,100,30943
1000,100,30959
1001,100,30975
1002,100,31009
1003,100,31035
1004,100,31049
1005,100,31078
1006,100,31099
1007,100,31125
1008,100,31146
1009,100,31179
1010,100,31194
1011,100,31211
1012,-10,31228
1013,100,31247
1014,100,31272
1015,100,31277
1016,100,31293
1017,100,31302
1018,100,31332
1019,100,31410
1020,100,31426
1021,100,31441
1022,100,31447
1023,100,31452
1024,100,31468
1025,100,31494
1026,100,31514
1027,100,31525
1028,100,31531
1029,100,31560
1030,100,31575
1031,100,31590
1032,100,31600
1033,100,31616
1034,100,31643
1035,100,31671
1036,100,31688
1037,100,31715
1038,100,31731
1039,100,31746
1040,100,31757
1041,-10,31787
1042,100,31808
1043,100,31827
1044,100,31832
1045,100,31857
1046,100,31888
1047,100,31915
1048,100,31942
1049,100,31978
1050,100,32012
1051,100,32021
1052,100,32032
1053,100,32058
1054,100,32085
1055,100,32105
1056,100,32125
1057,100,32197
1058,100,32232
1059,100,32264
1060,100,32279
1061,100,32289
1062,-10,32317
1063,100,32322
1064,100,32356
1065,100,32371
1066,100,32405
1067,100,32419
1068,100,32450
1069,100,32468
1070,100,32472
1071,100,32505
1072,100,32522
1073,100,32550
1074,100,32575
1075,100,32589
1076,100,32607
1077,100,32635
1078,100,32664
1079,100,32676
1080,100,32695
1081,100,32713
1082,100,32739
1083,100,32752
1084,100,32772
1085,100,32787
1086,100,32802
1087,100,32821
1088,100,32850
1089,100,32876
1090,100,32897
1091,100,32916
1092,100,32931
1093,100,32937
1094,100,32956
1095,100,32972
1096,100,32988
1097,100,32998
1098,100,33025
1099,100,33041
1100,100,33045
1101,100,33061
1102,100,33087
1103,100,33092
1104,100,33110
1105,100,33124
1106,100,33154
1107,100,33169
1108,100,33188
1109,100,33203
1110,100,33222
1111,100,33258
1112,100,33276
1113,100,33291
1114,100,33317
1115,100,33340
1116,100,33363
1117,100,33380
1118,100,33406
1119,100,33421
1120,100,33432
1121,100,33462
1122,100,33481
1123,100,33496
1124,100,33514
1125,100,33532
1126,100,33549
1127,100,33564
1128,100,33592
1129,100,33619
1130,100,33637
1131,100,33653
