episode,scores,steps
983,-10,87404
984,100,87455
985,100,87487
986,100,87522
987,100,87555
988,100,87592
989,-10,87627
990,100,87670
991,100,87717
992,100,87959
993,-10,88027
994,100,88188
995,100,88318
996,-10,88363
997,-10,88863
998,100,88895
999,-10,88974
1000,-10,89081
1001,100,89090
1002,100,89150
1003,100,89234
1004,100,89291
1005,100,89307
1006,-10,89393
1007,-10,89463
1008,100,89511
1009,100,89556
1010,100,89671
1011,-10,89708
1012,100,89813
1013,-10,89880
1014,100,90156
1015,100,90373
1016,-10,90473
1017,-10,90545
1018,100,90589
1019,100,90663
1020,100,90789
1021,-10,90941
1022,-10,91040
1023,-10,91073
1024,-10,91221
1025,100,91318
1026,-10,91372
1027,100,91436
1028,-10,91481
1029,-10,91553
1030,100,91554
1031,-10,91646
1032,100,91820
1033,100,92041
1034,100,92159
1035,100,92161
1036,-10,92386
1037,100,92397
1038,-10,92438
1039,100,92509
1040,100,92639
1041,100,92840
1042,100,92907
1043,100,92931
1044,-10,93041
1045,100,93183
1046,-10,93220
1047,100,93260
1048,-10,93431
1049,100,93521
1050,100,93544
1051,100,93615
1052,100,93660
1053,100,93705
1054,-10,93810
1055,-10,93946
1056,-10,93999
1057,-10,94069
1058,100,94105
1059,100,94176
1060,-10,94220
1061,100,94415
1062,100,94497
1063,-10,94580
1064,100,94581
1065,100,94640
1066,-10,94728
1067,-10,94816
1068,-10,94892
1069,-10,94934
1070,100,95033
1071,100,95095
1072,-10,95175
1073,100,95215
1074,100,95259
1075,-10,95301
1076,-10,95342
1077,100,95591
1078,-10,95623
1079,-10,95677
1080,-10,95724
1081,100,95764
1082,100,95806
1083,-10,95925
1084,100,95994
1085,100,96040
1086,-10,96080
1087,-10,96203
1088,100,96273
1089,100,96363
1090,-10,96537
1091,100,96605
1092,100,96750
1093,100,96881
1094,-10,97054
1095,100,97159
1096,100,97262
1097,-10,97292
1098,100,97439
1099,-10,97478
1100,100,97666
1101,100,97720
1102,-10,97843
1103,100,97916
1104,100,98021
1105,-10,98063
1106,100,98086
1107,-10,98266
1108,100,98329
1109,-10,98376
1110,100,98377
1111,100,98556
1112,100,98766
1113,-10,98837
1114,100,98838
1115,100,98854
1116,100,98886
1117,-10,99080
1118,100,99217
1119,100,99218
1120,100,99260
1121,-10,99369
1122,100,99466
1123,-10,99503
1124,100,99535
1125,-10,99704
1126,100,99765
1127,100,99811
1128,-10,99852
1129,100,99990
1130,100,100104
1131,-10,100169
1132,100,100254
1133,100,100310
1134,100,100340
1135,100,100412
1136,100,100463
1137,100,100509
1138,100,100598
1139,-10,100799
1140,100,100841
1141,100,100842
1142,100,100892
1143,100,100961
1144,100,100992
1145,100,101087
1146,-10,101221
1147,-10,101311
1148,-10,101347
1149,-10,101752
1150,100,101767
1151,100,101823
1152,100,101824
1153,-10,101880
1154,100,102002
1155,100,102082
1156,100,102142
1157,100,102208
1158,100,102335
1159,-10,102369
1160,100,102417
1161,100,102438
1162,-10,102475
1163,100,102613
1164,100,102709
1165,100,102718
1166,-10,102759
1167,100,102828
1168,100,103004
1169,-10,103046
1170,100,103047
1171,-10,103136
1172,-10,103205
1173,-10,103245
1174,100,103528
1175,100,103603
1176,-10,103645
1177,-10,103737
1178,100,103786
1179,100,103984
1180,100,104028
1181,100,104139
1182,-10,104246
1183,100,104344
1184,100,104452
1185,100,104453
1186,100,104499
1187,-10,104574
1188,-10,104659
1189,-10,104757
1190,-10,104798
1191,100,104841
1192,100,104892
1193,-10,104930
1194,100,104950
1195,100,105057
1196,100,105134
1197,100,105213
1198,-10,105292
1199,100,105445
1200,100,105454
1201,-10,105532
1202,100,105591
1203,100,105827
1204,100,105858
1205,100,105928
1206,-10,105992
1207,100,106043
1208,100,106209
1209,-10,106287
1210,-10,106377
1211,100,106450
1212,100,106554
1213,-10,106697
1214,100,106713
1215,100,106748
1216,100,106896
1217,100,106961
1218,100,107107
1219,100,107370
1220,100,107371
1221,-10,107421
1222,100,107550
1223,-10,107590
1224,-10,107648
1225,100,107707
1226,-10,107898
1227,100,108037
1228,100,108099
1229,100,108296
1230,100,108342
1231,100,108386
1232,-10,108421
1233,100,108489
1234,100,108523
1235,100,108588
1236,100,108633
1237,100,108735
1238,100,108786
1239,100,108865
1240,-10,108939
1241,-10,109122
1242,100,109195
1243,-10,109293
1244,100,109339
1245,100,109409
1246,100,109410
1247,100,109538
1248,100,109612
1249,100,109701
1250,100,109935
1251,-10,110021
1252,100,110147
1253,100,110176
1254,100,110329
1255,-10,110415
1256,-10,110452
1257,-10,110496
1258,100,110587
1259,100,110729
1260,-10,110821
1261,100,110970
1262,-10,111028
1263,100,111070
1264,100,111202
1265,100,111401
1266,-10,111439
1267,100,111759
1268,100,111832
1269,-10,111877
1270,100,111890
1271,-10,111924
1272,-10,111970
1273,100,112036
1274,100,112101
1275,100,112284
1276,100,112323
1277,-10,112364
1278,100,112418
1279,100,112523
1280,-10,112616
1281,-10,112655
1282,100,112790
1283,-10,112825
1284,100,113103
1285,100,113216
1286,100,113347
1287,100,113394
1288,100,113435
1289,-10,113478
1290,100,113573
1291,100,113612
1292,-10,113702
1293,100,113753
1294,100,113893
1295,100,113949
1296,100,114083
1297,-10,114143
1298,100,114144
1299,-10,114190
1300,100,114237
1301,100,114309
1302,100,114586
1303,100,114659
1304,-10,114718
1305,-10,114760
1306,-10,114843
1307,100,114994
1308,100,115021
1309,100,115114
1310,-10,115163
1311,100,115321
1312,-10,115390
1313,-10,115450
1314,100,115469
1315,100,115471
1316,100,115508
1317,100,115509
1318,-10,115595
1319,100,115671
1320,-10,115826
1321,100,115909
1322,100,116110
1323,100,116111
1324,-10,116266
1325,100,116298
1326,100,116388
1327,-10,116457
1328,100,116610
1329,-10,116652
1330,100,116653
1331,-10,116713
1332,-10,116933
1333,-10,117017
1334,100,117123
1335,-10,117163
1336,100,117294
1337,100,117387
1338,100,117746
1339,100,117814
1340,-10,117929
1341,100,117995
1342,-10,118033
1343,-10,118135
1344,100,118445
1345,100,118489
1346,-10,118552
1347,100,118662
1348,-10,118752
1349,100,118899
1350,100,118980
1351,100,119025
1352,100,119182
1353,-10,119230
1354,100,119364
1355,100,119632
1356,100,119738
1357,-10,119912
1358,100,120113
1359,100,120366
1360,-10,120437
1361,-10,120473
1362,100,120511
1363,100,120607
1364,100,120654
1365,100,120825
1366,-10,120907
1367,-10,120958
1368,100,120994
1369,100,121060
1370,-10,121136
1371,-10,121178
1372,100,121179
1373,100,121261
1374,100,121262
1375,-10,121347
1376,100,121348
1377,100,121374
1378,100,121444
1379,100,121592
1380,100,121772
1381,100,121885
1382,100,121930
1383,100,122015
1384,100,122240
1385,-10,122275
1386,100,122281
1387,-10,122318
1388,100,122368
1389,-10,122431
1390,-10,122561
1391,-10,122665
1392,-10,122760
1393,100,122761
1394,100,122996
1395,-10,123038
1396,100,123084
1397,100,123217
1398,100,123242
1399,100,123300
1400,100,123411
1401,-10,123595
1402,100,123675
1403,-10,123709
1404,100,123778
1405,100,123787
1406,100,123832
1407,100,123881
1408,-10,124087
1409,100,124237
1410,-10,124341
1411,100,124552
1412,-10,124598
1413,100,124661
1414,100,124731
1415,100,124786
1416,100,124926
1417,-10,124960
1418,100,125320
1419,100,125418
1420,-10,125573
1421,-10,125619
1422,-10,125699
1423,-10,125789
1424,-10,125873
1425,-10,125913
1426,-10,125995
1427,100,126072
1428,-10,126143
1429,100,126187
1430,100,126198
1431,-10,126241
1432,-10,126349
1433,100,126350
1434,-10,126489
1435,-10,126543
1436,100,126614
1437,-10,126760
1438,100,126875
1439,-10,126935
1440,100,126972
1441,100,127111
1442,-10,127183
1443,100,127324
1444,-10,127415
1445,100,127562
1446,-10,127612
1447,-10,127650
1448,100,127774
1449,-10,127868
1450,100,127880
1451,100,127935
1452,100,128110
1453,100,128189
1454,-10,128347
1455,-10,128420
1456,100,128462
1457,-10,128528
1458,-10,128582
1459,-10,128623
1460,100,128664
1461,100,128869
1462,-10,128963
1463,100,129162
1464,-10,129381
1465,100,129438
1466,100,129491
1467,100,129492
1468,100,129586
1469,100,129698
1470,100,129731
1471,-10,129871
1472,-10,129913
1473,100,129957
1474,-10,130006
1475,100,130303
1476,-10,130487
1477,-10,130521
1478,-10,130558
1479,100,130854
1480,100,130903
1481,-10,130937
1482,-10,131021
1483,100,131091
1484,-10,131223
1485,-10,131276
1486,-10,131364
1487,100,131635
1488,100,131645
1489,-10,131832
1490,100,131890
1491,-10,131954
1492,100,131955
1493,100,131992
1494,100,132001
1495,100,132085
1496,100,132138
1497,100,132277
1498,-10,132349
1499,100,132421
1500,100,132489
1501,100,132520
1502,-10,132571
1503,-10,132610
1504,100,132701
1505,100,132765
1506,-10,132808
1507,100,132875
1508,-10,132954
1509,100,133003
1510,100,133055
1511,-10,133138
1512,-10,133325
1513,100,133460
1514,-10,133516
1515,100,133548
1516,100,133564
1517,-10,133600
1518,100,133676
1519,100,133756
1520,-10,133859
1521,-10,133953
1522,100,134041
1523,100,134087
1524,100,134205
1525,-10,134276
1526,-10,134490
1527,100,134532
1528,-10,134640
1529,100,134675
1530,100,134843
1531,100,134919
1532,-10,134957
1533,100,135067
1534,-10,135141
1535,100,135181
1536,100,135260
1537,-10,135382
1538,-10,135441
1539,-10,135541
1540,-10,135639
1541,100,135718
1542,100,135837
1543,100,135894
1544,100,136096
1545,100,136173
1546,100,136275
1547,100,136346
1548,100,136368
1549,-10,136459
1550,100,136647
1551,100,136822
1552,100,136886
1553,-10,136923
1554,100,136995
1555,100,137123
1556,100,137235
1557,100,137288
1558,100,137432
1559,100,137489
1560,100,137503
1561,-10,137588
1562,-10,137635
1563,100,137663
1564,-10,137739
1565,-10,137940
1566,100,138082
1567,-10,138209
1568,100,138377
1569,-10,138425
1570,-10,138517
1571,100,138588
1572,100,138622
1573,-10,138661
1574,100,138702
1575,100,138741
1576,-10,138809
1577,100,138952
1578,100,138994
1579,100,139051
1580,100,139109
1581,-10,139146
1582,-10,139207
1583,100,139270
1584,100,139343
1585,-10,139470
1586,100,139504
1587,100,139668
1588,-10,139706
1589,-10,139764
1590,100,139859
1591,100,139870
1592,100,139924
1593,-10,139978
1594,100,140030
1595,100,140050
1596,100,140273
1597,100,140378
1598,100,140590
1599,100,140627
1600,100,140784
1601,100,140808
1602,100,140870
1603,100,140946
1604,-10,141116
1605,100,141201
1606,100,141285
1607,100,141366
1608,-10,141533
1609,-10,141591
1610,100,141655
1611,-10,141762
1612,100,141935
1613,100,141995
1614,100,142050
1615,100,142247
1616,-10,142316
1617,100,142550
1618,100,142781
1619,-10,142833
1620,-10,142887
1621,-10,143029
1622,100,143100
1623,100,143111
1624,-10,143167
1625,100,143497
1626,-10,143533
1627,100,143697
1628,100,143766
1629,100,143826
1630,-10,143894
1631,-10,144031
1632,-10,144080
1633,100,144234
1634,-10,144289
1635,-10,144325
1636,100,144355
1637,100,144440
1638,-10,144577
1639,100,144741
1640,100,144893
1641,-10,144936
1642,100,144993
1643,100,145075
1644,100,145123
1645,-10,145161
1646,100,145216
1647,100,145475
1648,-10,145565
1649,-10,145597
1650,100,145641
1651,100,145794
1652,100,145821
1653,-10,146023
1654,100,146091
1655,-10,146591
1656,100,146701
1657,100,146771
1658,100,146860
1659,-10,147004
1660,100,147047
1661,100,147076
1662,100,147089
1663,100,147171
1664,-10,147240
1665,100,147295
1666,-10,147371
1667,100,147490
1668,100,147634
1669,100,147786
1670,-10,147891
1671,100,147953
1672,-10,147989
1673,100,148032
