episode,scores,steps
1208,100,43683
1209,100,43688
1210,100,43715
1211,100,43720
1212,100,43732
1213,100,43781
1214,100,43800
1215,100,43803
1216,100,43823
1217,100,43855
1218,100,43881
1219,100,43906
1220,100,43907
1221,100,43963
1222,100,43966
1223,100,43990
1224,100,44002
1225,100,44047
1226,100,44075
1227,100,44128
1228,100,44147
1229,100,44148
1230,100,44181
1231,100,44217
1232,100,44246
1233,100,44282
1234,100,44299
1235,100,44312
1236,100,44363
1237,100,44388
1238,100,44417
1239,100,44469
1240,100,44481
1241,100,44510
1242,100,44562
1243,100,44592
1244,100,44639
1245,100,44666
1246,100,44711
1247,100,44716
1248,100,44746
1249,100,44751
1250,100,44807
1251,100,44834
1252,100,44883
1253,100,44936
1254,100,44995
1255,100,45041
1256,100,45059
1257,100,45113
1258,100,45126
1259,100,45163
1260,100,45176
1261,100,45243
1262,100,45292
1263,100,45318
1264,100,45326
1265,100,45344
1266,100,45365
1267,100,45368
1268,100,45397
1269,100,45409
1270,100,45459
1271,100,45507
1272,100,45515
1273,100,45521
1274,100,45524
1275,100,45553
1276,100,45581
1277,100,45629
1278,100,45642
1279,100,45648
1280,100,45654
1281,100,45701
1282,100,45749
1283,100,45800
1284,100,45801
1285,100,45843
1286,100,45868
1287,100,45920
1288,100,45968
1289,100,46006
1290,100,46007
1291,100,46035
1292,100,46081
1293,100,46100
1294,100,46147
1295,100,46254
1296,100,46291
1297,100,46328
1298,100,46398
1299,100,46402
1300,100,46430
1301,100,46443
1302,100,46491
1303,100,46552
1304,100,46588
1305,100,46593
1306,100,46642
1307,100,46671
1308,100,46675
1309,100,46729
1310,100,46758
1311,100,46764
1312,100,46811
1313,100,46826
1314,100,46868
1315,100,46885
1316,100,46953
1317,100,46980
1318,100,47015
1319,100,47042
1320,100,47048
1321,100,47094
1322,100,47106
1323,100,47156
1324,100,47185
1325,100,47193
1326,100,47196
1327,100,47208
1328,100,47253
1329,100,47295
1330,100,47331
1331,100,47344
1332,100,47358
1333,100,47410
1334,100,47478
1335,100,47524
1336,100,47531
1337,100,47580
1338,100,47581
1339,100,47622
1340,100,47628
1341,100,47641
1342,100,47654
1343,100,47681
1344,100,47733
1345,100,47767
1346,100,47795
1347,100,47840
1348,100,47845
1349,100,47896
1350,100,47924
1351,100,47932
1352,100,47933
1353,100,47979
1354,100,48006
1355,100,48025
1356,100,48030
1357,100,48078
1358,100,48108
1359,100,48160
1360,100,48169
1361,100,48221
1362,100,48260
1363,100,48278
1364,100,48297
1365,100,48324
1366,100,48351
1367,100,48395
1368,100,48421
1369,100,48422
1370,100,48450
1371,100,48485
1372,100,48534
1373,100,48539
1374,100,48569
1375,100,48617
1376,100,48622
1377,100,48647
1378,100,48683
1379,100,48712
1380,100,48763
1381,100,48811
1382,100,48830
1383,100,48875
1384,100,48922
1385,100,48954
1386,100,49006
1387,100,49018
1388,100,49070
1389,100,49115
1390,100,49128
1391,100,49162
1392,100,49174
1393,100,49191
1394,100,49220
1395,100,49227
1396,100,49252
1397,100,49265
1398,100,49303
1399,100,49360
1400,100,49385
1401,100,49434
1402,100,49459
1403,100,49487
1404,100,49496
1405,100,49524
1406,100,49537
1407,100,49564
1408,100,49592
1409,100,49639
1410,100,49687
1411,100,49690
1412,100,49735
1413,100,49748
1414,100,49783
1415,100,49826
1416,100,49874
1417,100,49920
1418,100,50007
1419,100,50055
1420,100,50100
1421,100,50107
1422,100,50159
1423,100,50212
1424,100,50255
1425,-10,50282
1426,100,50295
1427,100,50307
1428,100,50312
1429,100,50330
1430,100,50378
1431,100,50428
1432,100,50446
1433,100,50458
1434,100,50464
1435,100,50502
1436,100,50515
1437,100,50570
1438,100,50583
1439,100,50628
1440,100,50633
1441,100,50658
1442,100,50705
1443,100,50756
1444,100,50759
1445,100,50784
1446,100,50811
1447,100,50812
1448,100,50845
1449,100,50890
1450,100,50903
1451,100,50935
1452,100,50988
1453,100,51034
1454,100,51090
1455,100,51103
1456,100,51131
1457,100,51143
1458,100,51155
1459,100,51198
1460,100,51224
1461,100,51269
1462,100,51309
1463,100,51318
1464,100,51332
1465,100,51365
1466,100,51404
1467,100,51416
1468,100,51417
1469,100,51453
1470,100,51470
1471,100,51515
1472,100,51542
1473,100,51568
1474,-10,51607
1475,100,51650
1476,100,51655
1477,100,51703
1478,100,51704
